file,Google Prediction,YOLO Prediction,Final Prediction,Truth
Manually_Labelled/New/UL1204/MUL6V7K1204.JPG,6J7K,6V7K,6V7K,6V7K
Manually_Labelled/New/CA1203/MCA4G8O1203.JPG,4G8O,4G8O,4G8O,4G8O
Manually_Labelled/New/UL1007/FUL3Y6K1007.JPG,3Y6K,3Y6K,3Y6K,3Y6K
Manually_Labelled/New/UL1108/MUL3B4B7K1108.JPG,3G4F7K,3B4B7K,3B4B7K,3B4B7K
Manually_Labelled/New/TY1108/FTY2Y3Y1108.JPG,2Y3Y,2Y3Y,2Y3Y,2Y3Y
Manually_Labelled/New/UL1006/MUL3Y4K1006.JPG,3Y4K,3Y4K,3Y4K,3Y4K
Manually_Labelled/New/UL1106/FUL6S7F1106.JPG,6S1F,6S7F,6S7F,6S7F
Manually_Labelled/New/UL1206/FUL3G7G1206.JPG,3G7G,3G7G,3G7G,3G7G
Manually_Labelled/New/CA1010/FCA1K3W1010.JPG,4KKBW,1K3W,1K3W,1K3W
Manually_Labelled/New/CA1106/FCA3W5P1106.JPG,3W5P,3W5P,3W5P,3W5P
Manually_Labelled/New/UL1108/FUL5G7G1108.JPG,5G7G,5G7G,5G7G,5G7G
Manually_Labelled/New/LL1108/FLL6R8V1108.JPG,,,,6R8V
Manually_Labelled/New/UL1002/2-26-10 a - DONE/MEASURED/FUL3P5Y1002.JPG,3P5Y,3P5Y,3P5Y,3P5Y
Manually_Labelled/New/UL1004/FUL5G6B1004.JPG,5G6B,5G6B,5G6B,5G6B
Manually_Labelled/New/UL1001/FUL2K3Y1001.JPG,2K3Y,2K3Y,2K3Y,2K3Y
Manually_Labelled/New/UL1204/FUL2G3N1204.JPG,2G3,2G3N,2G3N,2G3N
Manually_Labelled/New/UL1010/FUL2S3V7F1010.JPG,2S3V7F,23V7F,2S3V7F,2S3V7F
Manually_Labelled/New/LL1106/MLL4Y8V1106.JPG,4Y8V,4Y8V,4Y8V,4Y8V
Manually_Labelled/New/LL1009/FLL4Y8V1009.JPG,4H7BV,4Y8V,4Y8V,4Y8V
Manually_Labelled/New/UL1005/FUL1R3P1005.JPG,1R3P,1R3P,1R3P,1R3P
Manually_Labelled/New/UL1007/MUL5N6G1007.JPG,5N6G,5N6G,5N6G,5N6G
Manually_Labelled/New/TY1007/MTY3R4K1007.JPG,3R4K,3R4K,3R4K,3R4K
Manually_Labelled/New/LL1003/MLL3V8O1003.JPG,3V8O,3V8O,3V8O,3V8O
Manually_Labelled/New/UL1003/UPPER LALAJA  A- DONE/UPL A1-DONE/DONE/MUL2G4V1003.JPG,2G4V,2G4V,2G4V,2G4V
Manually_Labelled/New/TY1201/FTY2P5R1201.JPG,2P5R,2P5R,2P5R,2P5R
Manually_Labelled/New/UL1004/FUL3V4R1004.JPG,3V4R,3V4R,3V4R,3V4R
Manually_Labelled/New/UL1109/MUL1B5O1109.JPG,1B5O,1BO,1B5O,1B5O
Manually_Labelled/New/UL1008/FUL3R5N1008.JPG,3R5N,3R3N,3R3N,3R5N
Manually_Labelled/New/UL1107/MUL2F4F1107.JPG,2F2F4F,2F4F,2F4F,2F4F
Manually_Labelled/New/CA1010/FCA7K8K1010.JPG,7K8K,7K8K,7K8K,7K8K
Manually_Labelled/New/UL1005/FUL1N4B1005.JPG,1N6B,N4B,1N6B,1N4B
Manually_Labelled/New/CA1001/FCA1R7P1001.JPG,1R1P,1R7P,1R7P,1R7P
Manually_Labelled/New/LL1206/MLL1W7W1206.JPG,1W1W,1W7W,1W7W,1W7W
Manually_Labelled/New/TY1203/MTY2R5B8K1203.JPG,2R5B8K,2RB8K,2R5B8K,2R5B8K
Manually_Labelled/New/TY1201/FTY2K4O1201.JPG,2K4O,2K4,2K4O,2K4O
Manually_Labelled/New/LL1001/MLL6B8O1001.JPG,,,,6B8O
Manually_Labelled/New/UL1007/FUL2G8O1007.JPG,2G8O,2G8V,2G8V,2G8O
Manually_Labelled/New/LL1005/FLL4Y5B1005.JPG,4Y5B,4Y5B,4Y5B,4Y5B
Manually_Labelled/New/CA1107/FCA7G8W1107.JPG,7G8W,7GW,7G8W,7G8W
Manually_Labelled/New/UL1005/MUL1N7O1005.JPG,1NFO,1N7O,1N7O,1N7O
Manually_Labelled/New/LL1004/MLL4B6K1004 (1).JPG,4K6K,4B6K,4B6K,4B6K
Manually_Labelled/New/UL1005/FUL1P3V1005.JPG,1P3V,1P3V,1P3V,1P3V
Manually_Labelled/New/LL1009/FLL2B5O1009.JPG,2B5O,2B5O,2B5O,2B5O
Manually_Labelled/New/CA1006/MCA1B8O1006.JPG,1B8O3F,1B8O,1B8O,1B8O
Manually_Labelled/New/TY1007/MTY5V8W1007.JPG,5V8K,5V8V,5V8V,5V8W
Manually_Labelled/New/UL1006/MUL1K5V1006.JPG,1K5V,1K5V,1K5V,1K5V
Manually_Labelled/New/LL1106/FLL5K6K1106.JPG,7K4Y5,5K6K,5K6K,5K6K
Manually_Labelled/New/LL1204/FLL3K8B1104.JPG,3K8B,3K8B,3K8B,3K8B
Manually_Labelled/New/LL1108/MLL5K8Y1108.JPG,5K8Y,5K8Y,5K8Y,5K8Y
Manually_Labelled/New/TY1002/2-18-10 b DONE/MEASURED/MTY1P2B1002.JPG,1P2B,2B,1P2B,1P2B
Manually_Labelled/New/UL1103/FUL5S7F1103.JPG,5S7F,5S7F,5S7F,5S7F
Manually_Labelled/New/CA1105/FCA4O6V1105.JPG,4O6V,4O6V,4O6V,4O6V
Manually_Labelled/New/UL1110/FUL1O5W1110.JPG,1O5W,1O5W,1O5W,1O5W
Manually_Labelled/New/UL1108/FUL1K6G1108.JPG,1K8G,1K6G,1K6G,1K6G
Manually_Labelled/New/CA1003/FCA4G7W1003.JPG,4G7W,4G7W,4G7W,4G7W
Manually_Labelled/New/LL1110/MLL1G8K1110.JPG,,,,1G8K
Manually_Labelled/New/UL1107/MUL4O6V1107.JPG,,,,4O6V
Manually_Labelled/New/TY1207/MTY2V5R1207.JPG,2V5R,25R,2V5R,2V5R
Manually_Labelled/New/CA1212 JB/FCA1P6K1212.JPG,1P6K6,1P6K,1P6K,1P6K
Manually_Labelled/New/LL1102/MLL1F5V1102.JPG,1F5V,1F5V,1F5V,1F5V
Manually_Labelled/New/LL1009/FLL3G5W1009.JPG,3G5W,G8,3G5W,3G5W
Manually_Labelled/New/LL1002/MLL2R8W1002.JPG,2R8W,2R8W,2R8W,2R8W
Manually_Labelled/New/CA1001/FCA1G4V1001.JPG,1G4V,1G4V,1G4V,1G4V
Manually_Labelled/New/LL1107/MLL1K7G1107.JPG,1K1G,1K7G,1K7G,1K7G
Manually_Labelled/New/LL1111/FLL3F7O1111.JPG,,,,3F7O
Manually_Labelled/New/UL1201/FUL5N7B1201.JPG,5N7B,5N7,5N7B,5N7B
Manually_Labelled/New/UL1106/FUL4W5F1106.JPG,4W5F,4W5F,4W5F,4W5F
Manually_Labelled/New/UL1007/MUL4F7S1007.JPG,4F7S,4F7S,4F7S,4F7S
Manually_Labelled/New/TY1112/FTY2S4K1112.JPG,2S4K,S4K,2S4K,2S4K
Manually_Labelled/New/UL1110/FUL3O8R1110.JPG,3O8R,3O8R,3O8R,3O8R
Manually_Labelled/New/CA1110/FCA3W8R1110.JPG,3W8R,5W8K,5W8K,3W8R
Manually_Labelled/New/CA1209jpegs JB/FCA1B4P1209ss.JPG,1B7P,1B4P,1B4P,1B4P
Manually_Labelled/New/UL1009/FUL4W5G1009.JPG,4W5G,4W5G,4W5G,4W5G
Manually_Labelled/New/TY1004/Taylor A/Taylor A1/Taylor A/100NCD60/MEASURED/FTY7V8R1004.JPG,7V8R,7V8R,7V8R,7V8R
Manually_Labelled/New/LL1202/FLL1B6K1202.JPG,1B6K,1B6K,1B6K,1B6K
Manually_Labelled/New/LL1004/FLL2K5P1004.JPG,2K5P,2K5P,2K5P,2K5P
Manually_Labelled/New/LL1006/MLL3R5K1006.JPG,3R5K,3R5K,3R5K,3R5K
Manually_Labelled/New/LL1010/FLL4P6B1010.JPG,4P6B,4P6B,4P6B,4P6B
Manually_Labelled/New/UL1207JPEGS/FUL1R7R1207.JPG,1R1R,1R7R,1R7R,1R7R
Manually_Labelled/New/TY1101/MTY2W3S1101.JPG,2W3S,2W3S,2W3S,2W3S
Manually_Labelled/New/UL1104/FUL1B6B7B1104.JPG,1B6B7B,B6B7B,1B6B7B,1B6B7B
Manually_Labelled/New/UL1005/MUL1F5S1005.JPG,1F5S,1F5S,1F5S,1F5S
Manually_Labelled/New/UL1001/MUL3W4W1001.JPG,3W4W,3W4W,3W4W,3W4W
Manually_Labelled/New/LL1010/MLL2K5P1010.JPG,2K5P,2K5P,2K5P,2K5P
Manually_Labelled/New/TY1207/MTY2Y5V1207.JPG,2Y5V,2Y5V,2Y5V,2Y5V
Manually_Labelled/New/UL1002/3-2-10 b - DONE/MEASURED/FUL2B4K1002.JPG,2F4K,2B4K,2B4K,2B4K
Manually_Labelled/New/TY1012/MTY2S4N1012.JPG,2S4N,2S4N,2S4N,2S4N
Manually_Labelled/New/UL1004/MUL4G5G1004.JPG,6S6,4G5G,4G5G,4G5G
Manually_Labelled/New/LL1206/FLL4V6Y1206.JPG,4V6YV,4V6Y,4V6Y,4V6Y
Manually_Labelled/New/UL1102/FUL4N5K1102.JPG,4N5K,4N5K,4N5K,4N5K
Manually_Labelled/New/LL1010/FLL2P8G1010.JPG,2P8G,2P8G,2P8G,2P8G
Manually_Labelled/New/UL1001/FUL2V8B1001.JPG,2V8B,2V8B,2V8B,2V8B
Manually_Labelled/New/CA1009/FCA5W7V1009.JPG,5W1V,5W7V,5W7V,5W7V
Manually_Labelled/New/CA1111/MCA7R8Y1111.JPG,1R8Y,7R8Y,7R8Y,7R8Y
Manually_Labelled/New/TY1012/FTY1S4O1012.JPG,1S4O,1S4O,1S4O,1S4O
Manually_Labelled/New/UL1108/FUL4W7P1108.JPG,4W7P,4W7,4W7P,4W7P
Manually_Labelled/New/UL1002/2-26-10 a - DONE/MEASURED/FUL3P8P1002.JPG,3P8P,3P8P,3P8P,3P8P
Manually_Labelled/New/LL1108/FLL4W5W1108.JPG,4W5W,4W5W,4W5W,4W5W
Manually_Labelled/New/TY1111/FTY2B7O1111.JPG,2B7O,2B7O,2B7O,2B7O
Manually_Labelled/New/TY1104/MTY1S2W1104.JPG,1S2W,1SW,1S2W,1S2W
Manually_Labelled/New/UL1104/FUL1Y5F1104.JPG,1Y5F,1Y5F,1Y5F,1Y5F
Manually_Labelled/New/UL1205/MUL1P6B1205.JPG,1P6B,1P6B,1P6B,1P6B
Manually_Labelled/New/TY1206/FTY2P5K1206.JPG,2P5K,2P5K,2P5K,2P5K
Manually_Labelled/New/UL1011/FUL7B8S1011.JPG,7B8S,7B8S,7B8S,7B8S
Manually_Labelled/New/LL1007/FLL4B8O1007.JPG,4B8O,4B8O,4B8O,4B8O
Manually_Labelled/New/UL1207JPEGS/MUL4P6P1207.JPG,4P6P,4P6P,4P6P,4P6P
Manually_Labelled/New/CA1006/MCA4V7V1006.JPG,4V7V,4V7V,4V7V,4V7V
Manually_Labelled/New/LL1111/FLL2P4F1111.JPG,,,,2P4F
Manually_Labelled/New/UL1005/MUL1W4R1005.JPG,1W7R,W4R,1W7R,1W4R
Manually_Labelled/New/UL1111/FUL3F7Y1111.JPG,3F1Y,3F7Y,3F7Y,3F7Y
Manually_Labelled/New/TY1004/Taylor A/Taylor A1/Taylor A/100NCD60/MEASURED/MTY5P8W1004.JPG,5P8W,5P8W,5P8W,5P8W
Manually_Labelled/New/LL1108/FLL6W8O1108.JPG,6W8,6W8O,6W8O,6W8O
Manually_Labelled/New/LL1206/FLL3F5O1206.JPG,3F5O,3F5O,3F5O,3F5O
Manually_Labelled/New/UL1207JPEGS/FUL2P5P1207.JPG,2P5P,2P5P,2P5P,2P5P
Manually_Labelled/New/LL1001/FLL4G5R1001.JPG,4G5R,45R,4G5R,4G5R
Manually_Labelled/New/TY1106/MTY5S6K1106.JPG,5S6K,5S6K,5S6K,5S6K
Manually_Labelled/New/UL1012/FUL4B6R1012.JPG,4B6R,4B6R,4B6R,4B6R
Manually_Labelled/New/UL1108/FUL1O3G1108.JPG,1O3Y,O3G,1O3Y,1O3G
Manually_Labelled/New/UL1201/FUL2V6R1201.JPG,2V6R,2V6R,2V6R,2V6R
Manually_Labelled/New/LL1004/FLL3V6P1004.JPG,3V6P,3V6P,3V6P,3V6P
Manually_Labelled/New/LL1003/FLL6O7W1003.JPG,6O7W,6O7W,6O7W,6O7W
Manually_Labelled/New/UL1011/FUL1S4R1011.JPG,1S4R,K4S1,1S4R,1S4R
Manually_Labelled/New/LL1012/FLL3V5P1012.JPG,3V5P,3V5P,3V5P,3V5P
Manually_Labelled/New/UL1001/MUL5W7W1001.JPG,W/W,5W7W,5W7W,5W7W
Manually_Labelled/New/LL1109/MLL2P7P1109.JPG,2P7P,2P7P,2P7P,2P7P
Manually_Labelled/New/UL1005/FUL1K4W1005.JPG,6K4W,1K4W,1K4W,1K4W
Manually_Labelled/New/CA1107/FCA2P8O1107.JPG,2K8O,2P8O,2P8O,2P8O
Manually_Labelled/New/LL1003/FLL4R6B1003.JPG,4R6B,4R6B,4R6B,4R6B
Manually_Labelled/New/UL1204/FUL3W6G1204.JPG,3W6G,3W6G,3W6G,3W6G
Manually_Labelled/New/UL1110/FUL5W6O1110.JPG,5W6O,5W6O,5W6O,5W6O
Manually_Labelled/New/CA1202/FCA7Y8V1202.JPG,7Y8V,7Y8V,7Y8V,7Y8V
Manually_Labelled/New/UL1011/FUL1P2S1011.JPG,1P2S,1P2S,1P2S,1P2S
Manually_Labelled/New/TY1002/2-18-10 a DONE/MEASURED/FTY2V8W1002.JPG,2V8W,2V8W,2V8W,2V8W
Manually_Labelled/New/UL1001/FUL5O8R1001.JPG,5O8R,5O8R,5O8R,5O8R
Manually_Labelled/New/CA1004/FCA1R6O1004.JPG,1R8O,1R4O,1R4O,1R6O
Manually_Labelled/New/LL1002/MLL6G8O1002.JPG,,,,6G8O
Manually_Labelled/New/UL1007/MUL2F8W1007.JPG,2F8W,2F8W,2F8W,2F8W
Manually_Labelled/New/TY1005/Taylor B2/DCIM/100NCD60/MEASURED/FTY4W8O1005.JPG,4Y8O,4W8O,4W8O,4W8O
Manually_Labelled/New/UL1202/MUL3B5R1202.JPG,3F5R,3B5R,3B5R,3B5R
Manually_Labelled/New/UL1106/MUL3F8P1106.JPG,3F8P,3F8P,3F8P,3F8P
Manually_Labelled/New/LL1209/FLL6O7R1209s.JPG,6O7R,6O7R,6O7R,6O7R
Manually_Labelled/New/UL1005/FUL5P8K1005.JPG,5P8K,5P8K,5P8K,5P8K
Manually_Labelled/New/LL1005/FLL1W5R1005 (1).JPG,1W5R,1W5R,1W5R,1W5R
Manually_Labelled/New/UL1109/MUL4R7F1109.JPG,4F7F,4R7F,4R7F,4R7F
Manually_Labelled/New/LL1002/FLL4G8W1002.JPG,4G8W,4G8W,4G8W,4G8W
Manually_Labelled/New/LL1004/MLL7G8W1004.JPG,7G8W,7G8W,7G8W,7G8W
Manually_Labelled/New/LL1201/FLL1V2P1201.JPG,,,,1V2P
Manually_Labelled/New/TY1109/FTY3K6V1109.JPG,3K6V,3K6V,3K6V,3K6V
Manually_Labelled/New/UL1108/MUL2R5G1108.JPG,2R5G,2RG,2R5G,2R5G
Manually_Labelled/New/UL1005/FUL2W3W1005.JPG,2W3Y,2W3W,2W3W,2W3W
Manually_Labelled/New/LL1003/FLL1V6Y1003.JPG,1V6Y,1V6Y,1V6Y,1V6Y
Manually_Labelled/New/UL1001/FUL1Y5K1001.JPG,,,,1Y5K
Manually_Labelled/New/UL1007/FUL4B5S1007.JPG,4B5S,4B5S,4B5S,4B5S
Manually_Labelled/New/UL1107/FUL4W6W7B1107.JPG,4WOW7B,4W6W7B,4W6W7B,4W6W7B
Manually_Labelled/New/CA1212 JB/FCA1R6V1212.JPG,1R6V,1R6V,1R6V,1R6V
Manually_Labelled/New/CA1204/MCA5R7Y1204.JPG,DR1Y,5R7Y,5R7Y,5R7Y
Manually_Labelled/New/CA1212 JB/MCA1K6W1212.JPG,1R6W,1K6W,1K6W,1K6W
Manually_Labelled/New/UL1011/MUL4N5O1011.JPG,4N5O,4N5O,4N5O,4N5O
Manually_Labelled/New/UL1105/FUL5R8F1105.JPG,5R8F,5R8F,5R8F,5R8F
Manually_Labelled/New/UL1001/FUL4B6W1001.JPG,4B6W,4B6W,4B6W,4B6W
Manually_Labelled/New/LL1112/FLL6W8B1112.JPG,6W8B,6W8B,6W8B,6W8B
Manually_Labelled/New/LL1110/FLL5K8R1110.JPG,5K8R,5K8R,5K8R,5K8R
Manually_Labelled/New/UL1001/MUL4O7Y1001.JPG,4O7Y,4O7Y,4O7Y,4O7Y
Manually_Labelled/New/LL1102/FLL4P8K1102.JPG,4P8K,4P8K,4P8K,4P8K
Manually_Labelled/New/TY1206/MTY2W6R1206.JPG,2W6R,2W6R,2W6R,2W6R
Manually_Labelled/New/TY1002/2-18-10 a DONE/MEASURED/MTY2P6G1002.JPG,2P6G,2P6G,2P6G,2P6G
Manually_Labelled/New/TY1207/MTY5Y6S1207.JPG,5Y6S,5Y6S,5Y6S,5Y6S
Manually_Labelled/New/LL1010/MLL3V5Y1010.JPG,3V5Y,3V5Y,3V5Y,3V5Y
Manually_Labelled/New/UL1106/FUL2W5P1106.JPG,2W5P,W5P,2W5P,2W5P
Manually_Labelled/New/LL1007/FLL4B8K1007.JPG,4B8K,4B8K,4B8K,4B8K
Manually_Labelled/New/UL1107/FUL1G4N1107.JPG,1G4N,1G4N,1G4N,1G4N
Manually_Labelled/New/UL1012/FUL1R4K1012.JPG,1R4K,1R4K,1R4K,1R4K
Manually_Labelled/New/UL1202/FUL2Y7P1202.JPG,2Y7P,2Y7P,2Y7P,2Y7P
Manually_Labelled/New/LL1005/FLL4Y7O1005.JPG,4Y7O,4Y7O,4Y7O,4Y7O
Manually_Labelled/New/UL1004/FUL2G7R1004.JPG,,,,2G7R
Manually_Labelled/New/CA1012/FCA2W8B1012.JPG,MSWF3,2W8B,2W8B,2W8B
Manually_Labelled/New/UL1108/FUL5F6N1108.JPG,5F6N,5F6N,5F6N,5F6N
Manually_Labelled/New/UL1106/MUL2S6P1106.JPG,2S6P,2S6P,2S6P,2S6P
Manually_Labelled/New/TY1111/FTY1B2S1111.JPG,1B2S,1B7S,1B7S,1B2S
Manually_Labelled/New/LL1208/FLL4F5K1208s.JPG,4F5K,4F5K,4F5K,4F5K
Manually_Labelled/New/TY1206/FTY1O5R1206.JPG,1O5R,6O5R,6O5R,1O5R
Manually_Labelled/New/CA1008/FCA4B7P1008.JPG,4B7P,4B7P,4B7P,4B7P
Manually_Labelled/New/UL1010/FUL5F8P1010.JPG,5F8P,5F8P,5F8P,5F8P
Manually_Labelled/New/UL1007/MUL1B2K1007.JPG,1B2K,1B2K,1B2K,1B2K
Manually_Labelled/New/UL1201/FUL4Y8F1201.JPG,,,,4Y8F
Manually_Labelled/New/LL1011/FLL5Y7O1011.JPG,5K7O,5Y7O,5Y7O,5Y7O
Manually_Labelled/New/LL1110/FLL4P5W1110.JPG,4F5W,45W,4F5W,4P5W
Manually_Labelled/New/LL1006/FLL3B8W1006.JPG,3B8W,3B8W,3B8W,3B8W
Manually_Labelled/New/UL1104/FUL1B4F1104.JPG,1B4F,1B4F,1B4F,1B4F
Manually_Labelled/New/UL1001/FUL4V5B1001.JPG,4V5B,4V5B,4V5B,4V5B
Manually_Labelled/New/LL1103/FLL2N5F1103.JPG,2N5,2N5F,2N5F,2N5F
Manually_Labelled/New/LL1209/FLL3B5R1209.JPG,3B5R,3B5R,3B5R,3B5R
Manually_Labelled/New/LL1105/FLL6W8B1105.JPG,6W8B,6W8B,6W8B,6W8B
Manually_Labelled/New/UL1003/UPPER LALAJA  B- DONE/UPL B3 DONE/100NCD60/MEASURED/FUL2O3K1003 (1).JPG,2O3K,23K,2O3K,2O3K
Manually_Labelled/New/UL1006/FUL2Y3R1006.JPG,2Y3R,2Y3R,2Y3R,2Y3R
Manually_Labelled/New/LL1009/FLL5G7W1009.JPG,5G7W,5G7W,5G7W,5G7W
Manually_Labelled/New/UL1002/3-1-10 a DONE/MEASURED/MUL6O7P1002.JPG,6O7F,6O7P,6O7P,6O7P
Manually_Labelled/New/UL1006/MUL3P4B1006.JPG,3P4B,3P4B,3P4B,3P4B
Manually_Labelled/New/UL1107/FUL1F6B1107.JPG,1F6B,1F6B,1F6B,1F6B
Manually_Labelled/New/CA1208/MCA4W6B1208s.JPG,4W6B,4W6B,4W6B,4W6B
Manually_Labelled/New/UL1004/MUL2O4G1004.JPG,2O4G,2O4G,2O4G,2O4G
Manually_Labelled/New/LL1007/MLL3K4W1007.JPG,3K4W,3K4W,3K4W,3K4W
Manually_Labelled/New/LL1102/FLL2R8G1102.JPG,2R8G,2R8G,2R8G,2R8G
Manually_Labelled/New/TY1203/MTY6P8W1203.JPG,6P8W,6P8W,6P8W,6P8W
Manually_Labelled/New/LL1110/MLL1R6K1110.JPG,3GK,1K6K,1K6K,1R6K
Manually_Labelled/New/LL1002/FLL3O7R1002.JPG,3O7R,37R,3O7R,3O7R
Manually_Labelled/New/LL1203/FLL2B5Y1203.JPG,2B5Y,2B5Y,2B5Y,2B5Y
Manually_Labelled/New/LL1103/FLL4G5R1103.JPG,4G5R,4G5R,4G5R,4G5R
Manually_Labelled/New/UL1009/FUL4F5K1009.JPG,4F5K,4F5K,4F5K,4F5K
Manually_Labelled/New/UL1007/MUL3N7N1007.JPG,3N7N,3N7N,3N7N,3N7N
Manually_Labelled/New/UL1001/FUL3O5G1001.JPG,3O5O,3O5G,3O5G,3O5G
Manually_Labelled/New/UL1012/FUL5Y8K1012.JPG,5Y8K,5Y8K,5Y8K,5Y8K
Manually_Labelled/New/CA1002/FCA1P7R1002.JPG,1P7R,1P7R,1P7R,1P7R
Manually_Labelled/New/CA1007/FCA2G3O1007.JPG,2G3O,2G3O,2G3O,2G3O
Manually_Labelled/New/UL1009/MUL5P8S1009.JPG,5P8S,5P8,5P8S,5P8S
Manually_Labelled/New/UL1005/FUL1V4W1005.JPG,,,,1V4W
Manually_Labelled/New/CA1007/MCA1Y6V1007.JPG,1Y6V,Y6V,1Y6V,1Y6V
Manually_Labelled/New/LL1001/MLL4K7V1001.JPG,4K7V,4KV,4K7V,4K7V
Manually_Labelled/New/LL1209/FLL5K7R1209.JPG,5K7R,5K7R,5K7R,5K7R
Manually_Labelled/New/UL1108/FUL1F5F1108.JPG,1F5F,1F5F,1F5F,1F5F
Manually_Labelled/New/UL1003/UPPER LALAJA  B- DONE/UPL B1 DONE/MEASURED/MUL1W4P1003.JPG,1W4P,W4P,1W4P,1W4P
Manually_Labelled/New/UL1007/FUL1V5G1007.JPG,1V5G,1V5G,1V5G,1V5G
Manually_Labelled/New/UL1204/MUL3V8K1204.JPG,3V8K,3V8K,3V8K,3V8K
Manually_Labelled/New/UL1203/FUL2O3Y1203.JPG,2O3Y,2O3Y,2O3Y,2O3Y
Manually_Labelled/New/CA1212 JB/MCA5V7R1212.JPG,,,,5V7R
Manually_Labelled/New/TY1103/FTY3W6K1103.JPG,3W6K,3W6K,3W6K,3W6K
Manually_Labelled/New/UL1004/FUL5R7V1004.JPG,5R7V,5R7V,5R7V,5R7V
Manually_Labelled/New/UL1008/FUL1K4R1008.JPG,1K4R,1K4R,1K4R,1K4R
Manually_Labelled/New/CA1002/FCA4R8R1002.JPG,4R8R,4R8R,4R8R,4R8R
Manually_Labelled/New/UL1102/FUL1N3S1102.JPG,1N3S,1N3S,1N3S,1N3S
Manually_Labelled/New/LL1110/FLL3O8G1110.JPG,3O8G,3O8G,3O8G,3O8G
Manually_Labelled/New/UL1205/MUL2P5P7F1205.JPG,2P5P7F,2P5P7F,2P5P7F,2P5P7F
Manually_Labelled/New/UL1003/UPPER LALAJA  B- DONE/UPL B4 DONE/100NCD60/MEASURED/FUL4V8V1003.JPG,4V8V,4V8,4V8V,4V8V
Manually_Labelled/New/UL1102/FUL7F8N1102.JPG,7F8N,7F8N,7F8N,7F8N
Manually_Labelled/New/LL1206/FLL4Y8K1206.JPG,4Y8K,4Y8K,4Y8K,4Y8K
Manually_Labelled/New/UL1002/2-27-10 a - DONE/MEASURED/FUL5K8N1002.JPG,5K8N,5KN,5K8N,5K8N
Manually_Labelled/New/UL1102/FUL4Y6G8G1102.JPG,4Y6G8G,4Y6G8G,4Y6G8G,4Y6G8G
Manually_Labelled/New/LL1209/MLL4O6R1209s.JPG,4O6R,4O6R,4O6R,4O6R
Manually_Labelled/New/UL1108/MUL3B6P1108.JPG,3B6P,3B6P,3B6P,3B6P
Manually_Labelled/New/UL1111/FUL1V3W1111.JPG,,,,1V3W
Manually_Labelled/New/LL1007/FLL1W7K1007.JPG,1W7K,1W7K,1W7K,1W7K
Manually_Labelled/New/UL1006/FUL1K6O1006.JPG,1K6O,1K6O,1K6O,1K6O
Manually_Labelled/New/UL1001/MUL6R7V1001.JPG,6R7V,6R7V,6R7V,6R7V
Manually_Labelled/New/CA1007/FCA5B8W1007.JPG,5B8W,5B8W,5B8W,5B8W
Manually_Labelled/New/TY1204/FTY2O5S1204.JPG,2O5S,2G5S,2G5S,2O5S
Manually_Labelled/New/LL1107/FLL2B6K1107.JPG,2B6K,2B6K,2B6K,2B6K
Manually_Labelled/New/CA1204/MCA3K7V1204.JPG,3K7V,3K7V,3K7V,3K7V
Manually_Labelled/New/LL1009/FLL5V7B1009.JPG,5V7B,5V7B,5V7B,5V7B
Manually_Labelled/New/LL1003/FLL2K6Y1003.JPG,2K6Y,2K6Y,2K6Y,2K6Y
Manually_Labelled/New/LL1003/FLL4G7K1003.JPG,4G7K,4G7K,4G7K,4G7K
Manually_Labelled/New/UL1001/FUL6Y7R1001.JPG,6Y7R,6Y7R,6Y7R,6Y7R
Manually_Labelled/New/CA1012/FCA4V8G1012 (1).JPG,4V8G,4V8G,4V8G,4V8G
Manually_Labelled/New/UL1007/MUL3N6O1007.JPG,3N6O,3N6O,3N6O,3N6O
Manually_Labelled/New/LL1205/FLL3P8F1205.JPG,3P8F,3P8F,3P8F,3P8F
Manually_Labelled/New/LL1102/FLL4F7Y1102.JPG,4F7Y,4F7Y,4F7Y,4F7Y
Manually_Labelled/New/LL1110/MLL3G8B1110.JPG,3G8B,3G8B,3G8B,3G8B
Manually_Labelled/New/UL1007/FUL7P8O1007.JPG,7O4O,7P8O,7P8O,7P8O
Manually_Labelled/New/UL1007/MUL1N6N1007.JPG,1N6N,1N6N,1N6N,1N6N
Manually_Labelled/New/LL1111/FLL1O2K1111.JPG,1O2K,1O2K,1O2K,1O2K
Manually_Labelled/New/UL1008/FUL2Y3V1008.JPG,,,,2Y3V
Manually_Labelled/New/LL1005/FLL4O6V1005.JPG,4O6Y,4O6V,4O6V,4O6V
Manually_Labelled/New/UL1106/MUL2F5F1106.JPG,2F5F,2F5F,2F5F,2F5F
Manually_Labelled/New/TY1207/MTY3F4S1207.JPG,3F4S,5F4S,5F4S,3F4S
Manually_Labelled/New/UL1105/FUL3F4W1105.JPG,3F4W,3F4W,3F4W,3F4W
Manually_Labelled/New/UL1110/MUL2P7F1110.JPG,2P7F,2P7F,2P7F,2P7F
Manually_Labelled/New/UL1008/MUL4S8R1008.JPG,1Y5FR,4S8R,4S8R,4S8R
Manually_Labelled/New/LL1106/FLL5O7V1106.JPG,5O7V,5O7V,5O7V,5O7V
Manually_Labelled/New/UL1005/FUL1G4N1005.JPG,1G4N,1G4N,1G4N,1G4N
Manually_Labelled/New/UL1012/FUL5Y8Y1012.JPG,5Y8Y,5Y8Y,5Y8Y,5Y8Y
Manually_Labelled/New/UL1010/FUL2V3K1010.JPG,2V3K,2V3K,2V3K,2V3K
